,지구별,주차장명,주차대수,이용시간,날짜,주차구획수,연도,월,일,요일,휴일여부,도로명,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
0,PLT-008,여의도3주차장,1558,407428,2024-09-30,785,2024,9,30,0,0,올림픽대로,2953.0,1965.0,1626.0,1533.0,2292.0,4564.0,7163.0,7398.0,7358.0,6857.0,6801.0,6359.0,6409.0,6395.0,6902.0,6678.0,6177.0,6104.0,5616.0,5787.0,6726.0,6853.0,6722.0,5614.0
1,PLT-008,여의도5주차장,377,102587,2024-09-30,141,2024,9,30,0,0,올림픽대로,2953.0,1965.0,1626.0,1533.0,2292.0,4564.0,7163.0,7398.0,7358.0,6857.0,6801.0,6359.0,6409.0,6395.0,6902.0,6678.0,6177.0,6104.0,5616.0,5787.0,6726.0,6853.0,6722.0,5614.0
2,PLT-008,여의도2주차장,2381,201372,2024-09-30,176,2024,9,30,0,0,올림픽대로,2953.0,1965.0,1626.0,1533.0,2292.0,4564.0,7163.0,7398.0,7358.0,6857.0,6801.0,6359.0,6409.0,6395.0,6902.0,6678.0,6177.0,6104.0,5616.0,5787.0,6726.0,6853.0,6722.0,5614.0
3,PLT-008,여의도1주차장,3041,450979,2024-09-30,462,2024,9,30,0,0,올림픽대로,2953.0,1965.0,1626.0,1533.0,2292.0,4564.0,7163.0,7398.0,7358.0,6857.0,6801.0,6359.0,6409.0,6395.0,6902.0,6678.0,6177.0,6104.0,5616.0,5787.0,6726.0,6853.0,6722.0,5614.0
4,PLT-008,여의도4주차장,203,69947,2024-09-30,218,2024,9,30,0,0,올림픽대로,2953.0,1965.0,1626.0,1533.0,2292.0,4564.0,7163.0,7398.0,7358.0,6857.0,6801.0,6359.0,6409.0,6395.0,6902.0,6678.0,6177.0,6104.0,5616.0,5787.0,6726.0,6853.0,6722.0,5614.0
5,PLT-008,여의도1주차장,3699,461180,2024-09-29,462,2024,9,29,6,1,올림픽대로,3962.0,2778.0,2157.0,1732.0,2121.0,2970.0,4098.0,4352.0,5451.0,6680.0,7302.0,7057.0,7245.0,6642.0,6355.0,6546.0,6294.0,6499.0,5854.0,6070.0,5956.0,6805.0,6200.0,3984.0
6,PLT-008,여의도3주차장,3936,571817,2024-09-29,785,2024,9,29,6,1,올림픽대로,3962.0,2778.0,2157.0,1732.0,2121.0,2970.0,4098.0,4352.0,5451.0,6680.0,7302.0,7057.0,7245.0,6642.0,6355.0,6546.0,6294.0,6499.0,5854.0,6070.0,5956.0,6805.0,6200.0,3984.0
7,PLT-008,여의도4주차장,91,6363,2024-09-29,218,2024,9,29,6,1,올림픽대로,3962.0,2778.0,2157.0,1732.0,2121.0,2970.0,4098.0,4352.0,5451.0,6680.0,7302.0,7057.0,7245.0,6642.0,6355.0,6546.0,6294.0,6499.0,5854.0,6070.0,5956.0,6805.0,6200.0,3984.0
8,PLT-008,여의도5주차장,392,33369,2024-09-29,141,2024,9,29,6,1,올림픽대로,3962.0,2778.0,2157.0,1732.0,2121.0,2970.0,4098.0,4352.0,5451.0,6680.0,7302.0,7057.0,7245.0,6642.0,6355.0,6546.0,6294.0,6499.0,5854.0,6070.0,5956.0,6805.0,6200.0,3984.0
9,PLT-008,여의도2주차장,2596,145249,2024-09-29,176,2024,9,29,6,1,올림픽대로,3962.0,2778.0,2157.0,1732.0,2121.0,2970.0,4098.0,4352.0,5451.0,6680.0,7302.0,7057.0,7245.0,6642.0,6355.0,6546.0,6294.0,6499.0,5854.0,6070.0,5956.0,6805.0,6200.0,3984.0
10,PLT-008,여의도2주차장,2971,139541,2024-09-28,176,2024,9,28,5,1,올림픽대로,5985.0,3844.0,2779.0,2406.0,2881.0,4017.0,5208.0,5635.0,7120.0,6940.0,6906.0,6971.0,7033.0,6226.0,6110.0,6258.0,6139.0,6047.0,6076.0,6408.0,6103.0,6180.0,6314.0,5197.0
11,PLT-008,여의도5주차장,379,40039,2024-09-28,141,2024,9,28,5,1,올림픽대로,5985.0,3844.0,2779.0,2406.0,2881.0,4017.0,5208.0,5635.0,7120.0,6940.0,6906.0,6971.0,7033.0,6226.0,6110.0,6258.0,6139.0,6047.0,6076.0,6408.0,6103.0,6180.0,6314.0,5197.0
12,PLT-008,여의도4주차장,87,6794,2024-09-28,218,2024,9,28,5,1,올림픽대로,5985.0,3844.0,2779.0,2406.0,2881.0,4017.0,5208.0,5635.0,7120.0,6940.0,6906.0,6971.0,7033.0,6226.0,6110.0,6258.0,6139.0,6047.0,6076.0,6408.0,6103.0,6180.0,6314.0,5197.0
13,PLT-008,여의도3주차장,3301,424072,2024-09-28,785,2024,9,28,5,1,올림픽대로,5985.0,3844.0,2779.0,2406.0,2881.0,4017.0,5208.0,5635.0,7120.0,6940.0,6906.0,6971.0,7033.0,6226.0,6110.0,6258.0,6139.0,6047.0,6076.0,6408.0,6103.0,6180.0,6314.0,5197.0
14,PLT-008,여의도1주차장,3958,502501,2024-09-28,462,2024,9,28,5,1,올림픽대로,5985.0,3844.0,2779.0,2406.0,2881.0,4017.0,5208.0,5635.0,7120.0,6940.0,6906.0,6971.0,7033.0,6226.0,6110.0,6258.0,6139.0,6047.0,6076.0,6408.0,6103.0,6180.0,6314.0,5197.0
15,PLT-008,여의도5주차장,361,99190,2024-09-27,141,2024,9,27,4,0,올림픽대로,4677.0,3125.0,2376.0,2047.0,2619.0,4460.0,6885.0,7620.0,7472.0,7172.0,7143.0,7195.0,7190.0,7166.0,6797.0,6826.0,6391.0,5852.0,5191.0,5957.0,6743.0,6594.0,6506.0,6686.0
16,PLT-008,여의도3주차장,1648,380196,2024-09-27,785,2024,9,27,4,0,올림픽대로,4677.0,3125.0,2376.0,2047.0,2619.0,4460.0,6885.0,7620.0,7472.0,7172.0,7143.0,7195.0,7190.0,7166.0,6797.0,6826.0,6391.0,5852.0,5191.0,5957.0,6743.0,6594.0,6506.0,6686.0
17,PLT-008,여의도4주차장,201,58056,2024-09-27,218,2024,9,27,4,0,올림픽대로,4677.0,3125.0,2376.0,2047.0,2619.0,4460.0,6885.0,7620.0,7472.0,7172.0,7143.0,7195.0,7190.0,7166.0,6797.0,6826.0,6391.0,5852.0,5191.0,5957.0,6743.0,6594.0,6506.0,6686.0
18,PLT-008,여의도2주차장,2920,209280,2024-09-27,176,2024,9,27,4,0,올림픽대로,4677.0,3125.0,2376.0,2047.0,2619.0,4460.0,6885.0,7620.0,7472.0,7172.0,7143.0,7195.0,7190.0,7166.0,6797.0,6826.0,6391.0,5852.0,5191.0,5957.0,6743.0,6594.0,6506.0,6686.0
19,PLT-008,여의도1주차장,3236,438937,2024-09-27,462,2024,9,27,4,0,올림픽대로,4677.0,3125.0,2376.0,2047.0,2619.0,4460.0,6885.0,7620.0,7472.0,7172.0,7143.0,7195.0,7190.0,7166.0,6797.0,6826.0,6391.0,5852.0,5191.0,5957.0,6743.0,6594.0,6506.0,6686.0
20,PLT-008,여의도4주차장,181,59987,2024-09-26,218,2024,9,26,3,0,올림픽대로,4105.0,2755.0,2094.0,1839.0,2554.0,4467.0,6829.0,7515.0,7536.0,7123.0,7197.0,7361.0,7433.0,7124.0,7134.0,6465.0,6443.0,5898.0,5853.0,6199.0,7014.0,6589.0,6959.0,5740.0
21,PLT-008,여의도2주차장,2306,203583,2024-09-26,176,2024,9,26,3,0,올림픽대로,4105.0,2755.0,2094.0,1839.0,2554.0,4467.0,6829.0,7515.0,7536.0,7123.0,7197.0,7361.0,7433.0,7124.0,7134.0,6465.0,6443.0,5898.0,5853.0,6199.0,7014.0,6589.0,6959.0,5740.0
22,PLT-008,여의도3주차장,1330,370400,2024-09-26,785,2024,9,26,3,0,올림픽대로,4105.0,2755.0,2094.0,1839.0,2554.0,4467.0,6829.0,7515.0,7536.0,7123.0,7197.0,7361.0,7433.0,7124.0,7134.0,6465.0,6443.0,5898.0,5853.0,6199.0,7014.0,6589.0,6959.0,5740.0
23,PLT-008,여의도1주차장,2569,390028,2024-09-26,462,2024,9,26,3,0,올림픽대로,4105.0,2755.0,2094.0,1839.0,2554.0,4467.0,6829.0,7515.0,7536.0,7123.0,7197.0,7361.0,7433.0,7124.0,7134.0,6465.0,6443.0,5898.0,5853.0,6199.0,7014.0,6589.0,6959.0,5740.0
24,PLT-008,여의도5주차장,406,114290,2024-09-26,141,2024,9,26,3,0,올림픽대로,4105.0,2755.0,2094.0,1839.0,2554.0,4467.0,6829.0,7515.0,7536.0,7123.0,7197.0,7361.0,7433.0,7124.0,7134.0,6465.0,6443.0,5898.0,5853.0,6199.0,7014.0,6589.0,6959.0,5740.0
25,PLT-008,여의도5주차장,199,17103,2024-09-25,141,2024,9,25,2,0,올림픽대로,4041.0,2815.0,2133.0,1920.0,2465.0,4418.0,6820.0,7665.0,7120.0,7608.0,7088.0,7138.0,7300.0,7266.0,6819.0,6645.0,6581.0,6176.0,5744.0,5838.0,6610.0,6588.0,6441.0,5123.0
26,PLT-008,여의도4주차장,65,7430,2024-09-25,218,2024,9,25,2,0,올림픽대로,4041.0,2815.0,2133.0,1920.0,2465.0,4418.0,6820.0,7665.0,7120.0,7608.0,7088.0,7138.0,7300.0,7266.0,6819.0,6645.0,6581.0,6176.0,5744.0,5838.0,6610.0,6588.0,6441.0,5123.0
27,PLT-008,여의도1주차장,1720,151498,2024-09-25,462,2024,9,25,2,0,올림픽대로,4041.0,2815.0,2133.0,1920.0,2465.0,4418.0,6820.0,7665.0,7120.0,7608.0,7088.0,7138.0,7300.0,7266.0,6819.0,6645.0,6581.0,6176.0,5744.0,5838.0,6610.0,6588.0,6441.0,5123.0
28,PLT-008,여의도3주차장,799,103863,2024-09-25,785,2024,9,25,2,0,올림픽대로,4041.0,2815.0,2133.0,1920.0,2465.0,4418.0,6820.0,7665.0,7120.0,7608.0,7088.0,7138.0,7300.0,7266.0,6819.0,6645.0,6581.0,6176.0,5744.0,5838.0,6610.0,6588.0,6441.0,5123.0
29,PLT-008,여의도2주차장,1699,66322,2024-09-25,176,2024,9,25,2,0,올림픽대로,4041.0,2815.0,2133.0,1920.0,2465.0,4418.0,6820.0,7665.0,7120.0,7608.0,7088.0,7138.0,7300.0,7266.0,6819.0,6645.0,6581.0,6176.0,5744.0,5838.0,6610.0,6588.0,6441.0,5123.0
30,PLT-008,여의도4주차장,161,9780,2024-09-24,218,2024,9,24,1,0,올림픽대로,3553.0,2469.0,2007.0,1716.0,2344.0,4169.0,6718.0,7436.0,7235.0,7038.0,6541.0,7253.0,7492.0,7463.0,7259.0,6789.0,6587.0,6034.0,5515.0,5956.0,6891.0,6780.0,6767.0,5360.0
31,PLT-008,여의도1주차장,1281,66047,2024-09-24,462,2024,9,24,1,0,올림픽대로,3553.0,2469.0,2007.0,1716.0,2344.0,4169.0,6718.0,7436.0,7235.0,7038.0,6541.0,7253.0,7492.0,7463.0,7259.0,6789.0,6587.0,6034.0,5515.0,5956.0,6891.0,6780.0,6767.0,5360.0
32,PLT-008,여의도2주차장,1138,21562,2024-09-24,176,2024,9,24,1,0,올림픽대로,3553.0,2469.0,2007.0,1716.0,2344.0,4169.0,6718.0,7436.0,7235.0,7038.0,6541.0,7253.0,7492.0,7463.0,7259.0,6789.0,6587.0,6034.0,5515.0,5956.0,6891.0,6780.0,6767.0,5360.0
33,PLT-008,여의도5주차장,376,13623,2024-09-24,141,2024,9,24,1,0,올림픽대로,3553.0,2469.0,2007.0,1716.0,2344.0,4169.0,6718.0,7436.0,7235.0,7038.0,6541.0,7253.0,7492.0,7463.0,7259.0,6789.0,6587.0,6034.0,5515.0,5956.0,6891.0,6780.0,6767.0,5360.0
34,PLT-008,여의도3주차장,955,42984,2024-09-24,785,2024,9,24,1,0,올림픽대로,3553.0,2469.0,2007.0,1716.0,2344.0,4169.0,6718.0,7436.0,7235.0,7038.0,6541.0,7253.0,7492.0,7463.0,7259.0,6789.0,6587.0,6034.0,5515.0,5956.0,6891.0,6780.0,6767.0,5360.0
35,PLT-008,여의도2주차장,2391,201652,2024-09-23,176,2024,9,23,0,0,올림픽대로,2832.0,1878.0,1534.0,1406.0,2253.0,4553.0,7204.0,7303.0,7076.0,7185.0,6614.0,7179.0,7179.0,6557.0,6500.0,6446.0,6279.0,6116.0,5825.0,6194.0,6476.0,6673.0,6613.0,4909.0
36,PLT-008,여의도4주차장,224,70646,2024-09-23,218,2024,9,23,0,0,올림픽대로,2832.0,1878.0,1534.0,1406.0,2253.0,4553.0,7204.0,7303.0,7076.0,7185.0,6614.0,7179.0,7179.0,6557.0,6500.0,6446.0,6279.0,6116.0,5825.0,6194.0,6476.0,6673.0,6613.0,4909.0
37,PLT-008,여의도3주차장,1459,411515,2024-09-23,785,2024,9,23,0,0,올림픽대로,2832.0,1878.0,1534.0,1406.0,2253.0,4553.0,7204.0,7303.0,7076.0,7185.0,6614.0,7179.0,7179.0,6557.0,6500.0,6446.0,6279.0,6116.0,5825.0,6194.0,6476.0,6673.0,6613.0,4909.0
38,PLT-008,여의도1주차장,2421,375633,2024-09-23,462,2024,9,23,0,0,올림픽대로,2832.0,1878.0,1534.0,1406.0,2253.0,4553.0,7204.0,7303.0,7076.0,7185.0,6614.0,7179.0,7179.0,6557.0,6500.0,6446.0,6279.0,6116.0,5825.0,6194.0,6476.0,6673.0,6613.0,4909.0
39,PLT-008,여의도5주차장,444,117824,2024-09-23,141,2024,9,23,0,0,올림픽대로,2832.0,1878.0,1534.0,1406.0,2253.0,4553.0,7204.0,7303.0,7076.0,7185.0,6614.0,7179.0,7179.0,6557.0,6500.0,6446.0,6279.0,6116.0,5825.0,6194.0,6476.0,6673.0,6613.0,4909.0
40,PLT-008,여의도1주차장,4109,439546,2024-09-22,462,2024,9,22,6,1,올림픽대로,3772.0,2645.0,2172.0,1710.0,1928.0,2694.0,3422.0,3768.0,4929.0,6411.0,7256.0,7116.0,6885.0,7183.0,6656.0,6937.0,6290.0,6331.0,6363.0,5714.0,6095.0,6470.0,5754.0,3914.0
41,PLT-008,여의도4주차장,85,7214,2024-09-22,218,2024,9,22,6,1,올림픽대로,3772.0,2645.0,2172.0,1710.0,1928.0,2694.0,3422.0,3768.0,4929.0,6411.0,7256.0,7116.0,6885.0,7183.0,6656.0,6937.0,6290.0,6331.0,6363.0,5714.0,6095.0,6470.0,5754.0,3914.0
42,PLT-008,여의도3주차장,4137,539286,2024-09-22,785,2024,9,22,6,1,올림픽대로,3772.0,2645.0,2172.0,1710.0,1928.0,2694.0,3422.0,3768.0,4929.0,6411.0,7256.0,7116.0,6885.0,7183.0,6656.0,6937.0,6290.0,6331.0,6363.0,5714.0,6095.0,6470.0,5754.0,3914.0
43,PLT-008,여의도5주차장,310,25789,2024-09-22,141,2024,9,22,6,1,올림픽대로,3772.0,2645.0,2172.0,1710.0,1928.0,2694.0,3422.0,3768.0,4929.0,6411.0,7256.0,7116.0,6885.0,7183.0,6656.0,6937.0,6290.0,6331.0,6363.0,5714.0,6095.0,6470.0,5754.0,3914.0
44,PLT-008,여의도2주차장,2587,121028,2024-09-22,176,2024,9,22,6,1,올림픽대로,3772.0,2645.0,2172.0,1710.0,1928.0,2694.0,3422.0,3768.0,4929.0,6411.0,7256.0,7116.0,6885.0,7183.0,6656.0,6937.0,6290.0,6331.0,6363.0,5714.0,6095.0,6470.0,5754.0,3914.0
45,PLT-008,여의도5주차장,183,16856,2024-09-21,141,2024,9,21,5,1,올림픽대로,3747.0,2778.0,2237.0,1971.0,2241.0,3243.0,3851.0,4606.0,5641.0,6834.0,6829.0,7406.0,6991.0,7089.0,6826.0,6775.0,6519.0,6706.0,6384.0,5913.0,6261.0,6597.0,6604.0,4731.0
46,PLT-008,여의도2주차장,1900,103130,2024-09-21,176,2024,9,21,5,1,올림픽대로,3747.0,2778.0,2237.0,1971.0,2241.0,3243.0,3851.0,4606.0,5641.0,6834.0,6829.0,7406.0,6991.0,7089.0,6826.0,6775.0,6519.0,6706.0,6384.0,5913.0,6261.0,6597.0,6604.0,4731.0
47,PLT-008,여의도1주차장,3413,252091,2024-09-21,462,2024,9,21,5,1,올림픽대로,3747.0,2778.0,2237.0,1971.0,2241.0,3243.0,3851.0,4606.0,5641.0,6834.0,6829.0,7406.0,6991.0,7089.0,6826.0,6775.0,6519.0,6706.0,6384.0,5913.0,6261.0,6597.0,6604.0,4731.0
48,PLT-008,여의도4주차장,61,6713,2024-09-21,218,2024,9,21,5,1,올림픽대로,3747.0,2778.0,2237.0,1971.0,2241.0,3243.0,3851.0,4606.0,5641.0,6834.0,6829.0,7406.0,6991.0,7089.0,6826.0,6775.0,6519.0,6706.0,6384.0,5913.0,6261.0,6597.0,6604.0,4731.0
49,PLT-008,여의도3주차장,1363,116175,2024-09-21,785,2024,9,21,5,1,올림픽대로,3747.0,2778.0,2237.0,1971.0,2241.0,3243.0,3851.0,4606.0,5641.0,6834.0,6829.0,7406.0,6991.0,7089.0,6826.0,6775.0,6519.0,6706.0,6384.0,5913.0,6261.0,6597.0,6604.0,4731.0
50,PLT-008,여의도4주차장,201,71507,2024-09-20,218,2024,9,20,4,0,올림픽대로,3403.0,2529.0,2023.0,1766.0,2070.0,3623.0,6340.0,7347.0,7209.0,6565.0,6594.0,6211.0,6375.0,6233.0,6244.0,6016.0,5962.0,5278.0,4929.0,5159.0,6045.0,5302.0,5196.0,5112.0
51,PLT-008,여의도5주차장,356,93802,2024-09-20,141,2024,9,20,4,0,올림픽대로,3403.0,2529.0,2023.0,1766.0,2070.0,3623.0,6340.0,7347.0,7209.0,6565.0,6594.0,6211.0,6375.0,6233.0,6244.0,6016.0,5962.0,5278.0,4929.0,5159.0,6045.0,5302.0,5196.0,5112.0
52,PLT-008,여의도1주차장,1214,250939,2024-09-20,462,2024,9,20,4,0,올림픽대로,3403.0,2529.0,2023.0,1766.0,2070.0,3623.0,6340.0,7347.0,7209.0,6565.0,6594.0,6211.0,6375.0,6233.0,6244.0,6016.0,5962.0,5278.0,4929.0,5159.0,6045.0,5302.0,5196.0,5112.0
53,PLT-008,여의도2주차장,703,122327,2024-09-20,176,2024,9,20,4,0,올림픽대로,3403.0,2529.0,2023.0,1766.0,2070.0,3623.0,6340.0,7347.0,7209.0,6565.0,6594.0,6211.0,6375.0,6233.0,6244.0,6016.0,5962.0,5278.0,4929.0,5159.0,6045.0,5302.0,5196.0,5112.0
54,PLT-008,여의도3주차장,991,312717,2024-09-20,785,2024,9,20,4,0,올림픽대로,3403.0,2529.0,2023.0,1766.0,2070.0,3623.0,6340.0,7347.0,7209.0,6565.0,6594.0,6211.0,6375.0,6233.0,6244.0,6016.0,5962.0,5278.0,4929.0,5159.0,6045.0,5302.0,5196.0,5112.0
55,PLT-008,여의도4주차장,178,61284,2024-09-19,218,2024,9,19,3,0,올림픽대로,2771.0,1806.0,1479.0,1272.0,1829.0,3961.0,6091.0,7630.0,7290.0,6473.0,7067.0,7190.0,7104.0,7364.0,7262.0,7073.0,6639.0,6473.0,6442.0,6571.0,6449.0,6634.0,6754.0,4625.0
56,PLT-008,여의도2주차장,1220,121549,2024-09-19,176,2024,9,19,3,0,올림픽대로,2771.0,1806.0,1479.0,1272.0,1829.0,3961.0,6091.0,7630.0,7290.0,6473.0,7067.0,7190.0,7104.0,7364.0,7262.0,7073.0,6639.0,6473.0,6442.0,6571.0,6449.0,6634.0,6754.0,4625.0
57,PLT-008,여의도5주차장,433,107860,2024-09-19,141,2024,9,19,3,0,올림픽대로,2771.0,1806.0,1479.0,1272.0,1829.0,3961.0,6091.0,7630.0,7290.0,6473.0,7067.0,7190.0,7104.0,7364.0,7262.0,7073.0,6639.0,6473.0,6442.0,6571.0,6449.0,6634.0,6754.0,4625.0
58,PLT-008,여의도1주차장,1880,306115,2024-09-19,462,2024,9,19,3,0,올림픽대로,2771.0,1806.0,1479.0,1272.0,1829.0,3961.0,6091.0,7630.0,7290.0,6473.0,7067.0,7190.0,7104.0,7364.0,7262.0,7073.0,6639.0,6473.0,6442.0,6571.0,6449.0,6634.0,6754.0,4625.0
59,PLT-008,여의도3주차장,863,264402,2024-09-19,785,2024,9,19,3,0,올림픽대로,2771.0,1806.0,1479.0,1272.0,1829.0,3961.0,6091.0,7630.0,7290.0,6473.0,7067.0,7190.0,7104.0,7364.0,7262.0,7073.0,6639.0,6473.0,6442.0,6571.0,6449.0,6634.0,6754.0,4625.0
60,PLT-008,여의도4주차장,45,2482,2024-09-18,218,2024,9,18,2,2,올림픽대로,4502.0,3215.0,2650.0,2340.0,2659.0,2967.0,3540.0,3588.0,4293.0,5668.0,7033.0,6960.0,6974.0,6657.0,6874.0,7055.0,6620.0,6574.0,5855.0,5400.0,5806.0,5741.0,5087.0,3550.0
61,PLT-008,여의도3주차장,1147,110168,2024-09-18,785,2024,9,18,2,2,올림픽대로,4502.0,3215.0,2650.0,2340.0,2659.0,2967.0,3540.0,3588.0,4293.0,5668.0,7033.0,6960.0,6974.0,6657.0,6874.0,7055.0,6620.0,6574.0,5855.0,5400.0,5806.0,5741.0,5087.0,3550.0
62,PLT-008,여의도1주차장,3384,55876,2024-09-18,462,2024,9,18,2,2,올림픽대로,4502.0,3215.0,2650.0,2340.0,2659.0,2967.0,3540.0,3588.0,4293.0,5668.0,7033.0,6960.0,6974.0,6657.0,6874.0,7055.0,6620.0,6574.0,5855.0,5400.0,5806.0,5741.0,5087.0,3550.0
63,PLT-008,여의도5주차장,166,2311,2024-09-18,141,2024,9,18,2,2,올림픽대로,4502.0,3215.0,2650.0,2340.0,2659.0,2967.0,3540.0,3588.0,4293.0,5668.0,7033.0,6960.0,6974.0,6657.0,6874.0,7055.0,6620.0,6574.0,5855.0,5400.0,5806.0,5741.0,5087.0,3550.0
64,PLT-008,여의도2주차장,2835,14400,2024-09-18,176,2024,9,18,2,2,올림픽대로,4502.0,3215.0,2650.0,2340.0,2659.0,2967.0,3540.0,3588.0,4293.0,5668.0,7033.0,6960.0,6974.0,6657.0,6874.0,7055.0,6620.0,6574.0,5855.0,5400.0,5806.0,5741.0,5087.0,3550.0
65,PLT-008,여의도1주차장,4162,49771,2024-09-17,462,2024,9,17,1,2,올림픽대로,2547.0,1779.0,1166.0,984.0,1282.0,1900.0,3683.0,6035.0,6840.0,6871.0,6822.0,6462.0,6208.0,6099.0,6455.0,6599.0,6522.0,6797.0,6362.0,6303.0,6016.0,6477.0,6467.0,5371.0
66,PLT-008,여의도3주차장,1325,105910,2024-09-17,785,2024,9,17,1,2,올림픽대로,2547.0,1779.0,1166.0,984.0,1282.0,1900.0,3683.0,6035.0,6840.0,6871.0,6822.0,6462.0,6208.0,6099.0,6455.0,6599.0,6522.0,6797.0,6362.0,6303.0,6016.0,6477.0,6467.0,5371.0
67,PLT-008,여의도4주차장,53,794,2024-09-17,218,2024,9,17,1,2,올림픽대로,2547.0,1779.0,1166.0,984.0,1282.0,1900.0,3683.0,6035.0,6840.0,6871.0,6822.0,6462.0,6208.0,6099.0,6455.0,6599.0,6522.0,6797.0,6362.0,6303.0,6016.0,6477.0,6467.0,5371.0
68,PLT-008,여의도2주차장,3002,13075,2024-09-17,176,2024,9,17,1,2,올림픽대로,2547.0,1779.0,1166.0,984.0,1282.0,1900.0,3683.0,6035.0,6840.0,6871.0,6822.0,6462.0,6208.0,6099.0,6455.0,6599.0,6522.0,6797.0,6362.0,6303.0,6016.0,6477.0,6467.0,5371.0
69,PLT-008,여의도5주차장,154,2599,2024-09-17,141,2024,9,17,1,2,올림픽대로,2547.0,1779.0,1166.0,984.0,1282.0,1900.0,3683.0,6035.0,6840.0,6871.0,6822.0,6462.0,6208.0,6099.0,6455.0,6599.0,6522.0,6797.0,6362.0,6303.0,6016.0,6477.0,6467.0,5371.0
70,PLT-008,여의도3주차장,1518,127555,2024-09-16,785,2024,9,16,0,2,올림픽대로,2847.0,2038.0,1584.0,1447.0,1667.0,2260.0,2749.0,3368.0,4316.0,6301.0,6404.0,6730.0,6902.0,6806.0,6823.0,6819.0,6991.0,6586.0,6261.0,5179.0,5167.0,5447.0,5239.0,3616.0
71,PLT-008,여의도2주차장,3342,30508,2024-09-16,176,2024,9,16,0,2,올림픽대로,2847.0,2038.0,1584.0,1447.0,1667.0,2260.0,2749.0,3368.0,4316.0,6301.0,6404.0,6730.0,6902.0,6806.0,6823.0,6819.0,6991.0,6586.0,6261.0,5179.0,5167.0,5447.0,5239.0,3616.0
72,PLT-008,여의도4주차장,76,1765,2024-09-16,218,2024,9,16,0,2,올림픽대로,2847.0,2038.0,1584.0,1447.0,1667.0,2260.0,2749.0,3368.0,4316.0,6301.0,6404.0,6730.0,6902.0,6806.0,6823.0,6819.0,6991.0,6586.0,6261.0,5179.0,5167.0,5447.0,5239.0,3616.0
73,PLT-008,여의도5주차장,148,1395,2024-09-16,141,2024,9,16,0,2,올림픽대로,2847.0,2038.0,1584.0,1447.0,1667.0,2260.0,2749.0,3368.0,4316.0,6301.0,6404.0,6730.0,6902.0,6806.0,6823.0,6819.0,6991.0,6586.0,6261.0,5179.0,5167.0,5447.0,5239.0,3616.0
74,PLT-008,여의도1주차장,4326,69691,2024-09-16,462,2024,9,16,0,2,올림픽대로,2847.0,2038.0,1584.0,1447.0,1667.0,2260.0,2749.0,3368.0,4316.0,6301.0,6404.0,6730.0,6902.0,6806.0,6823.0,6819.0,6991.0,6586.0,6261.0,5179.0,5167.0,5447.0,5239.0,3616.0
75,PLT-008,여의도2주차장,2022,109292,2024-09-15,176,2024,9,15,6,1,올림픽대로,3149.0,2247.0,1784.0,1632.0,2050.0,2696.0,3190.0,3728.0,4790.0,6445.0,6872.0,7106.0,7254.0,7028.0,6958.0,6848.0,6784.0,6908.0,6201.0,5252.0,4955.0,5469.0,5491.0,3721.0
76,PLT-008,여의도1주차장,3601,282996,2024-09-15,462,2024,9,15,6,1,올림픽대로,3149.0,2247.0,1784.0,1632.0,2050.0,2696.0,3190.0,3728.0,4790.0,6445.0,6872.0,7106.0,7254.0,7028.0,6958.0,6848.0,6784.0,6908.0,6201.0,5252.0,4955.0,5469.0,5491.0,3721.0
77,PLT-008,여의도5주차장,196,10261,2024-09-15,141,2024,9,15,6,1,올림픽대로,3149.0,2247.0,1784.0,1632.0,2050.0,2696.0,3190.0,3728.0,4790.0,6445.0,6872.0,7106.0,7254.0,7028.0,6958.0,6848.0,6784.0,6908.0,6201.0,5252.0,4955.0,5469.0,5491.0,3721.0
78,PLT-008,여의도4주차장,41,2621,2024-09-15,218,2024,9,15,6,1,올림픽대로,3149.0,2247.0,1784.0,1632.0,2050.0,2696.0,3190.0,3728.0,4790.0,6445.0,6872.0,7106.0,7254.0,7028.0,6958.0,6848.0,6784.0,6908.0,6201.0,5252.0,4955.0,5469.0,5491.0,3721.0
79,PLT-008,여의도3주차장,2608,302907,2024-09-15,785,2024,9,15,6,1,올림픽대로,3149.0,2247.0,1784.0,1632.0,2050.0,2696.0,3190.0,3728.0,4790.0,6445.0,6872.0,7106.0,7254.0,7028.0,6958.0,6848.0,6784.0,6908.0,6201.0,5252.0,4955.0,5469.0,5491.0,3721.0
80,PLT-008,여의도2주차장,1718,91397,2024-09-14,176,2024,9,14,5,1,올림픽대로,4154.0,3276.0,2499.0,2282.0,2760.0,3622.0,4398.0,5029.0,6189.0,6818.0,7029.0,7159.0,6724.0,7209.0,6906.0,6847.0,6685.0,6802.0,6056.0,5714.0,5678.0,6235.0,5775.0,3936.0
81,PLT-008,여의도3주차장,1426,143294,2024-09-14,785,2024,9,14,5,1,올림픽대로,4154.0,3276.0,2499.0,2282.0,2760.0,3622.0,4398.0,5029.0,6189.0,6818.0,7029.0,7159.0,6724.0,7209.0,6906.0,6847.0,6685.0,6802.0,6056.0,5714.0,5678.0,6235.0,5775.0,3936.0
