지구별,주차장명,년도,월,휴일여부,평균기온,최저기온,최고기온,요일,영동_아침주차,영동_낮주차,영동_저녁주차,청담_아침주차,청담_낮주차,청담_저녁주차,영동_아침이용,영동_낮이용,영동_저녁이용,청담_아침이용,청담_낮이용,청담_저녁이용,총 주차 대수
PLT-005,뚝섬2주차장,2024,1,0,0.9,-1.4,4.2,4,94.51850246825187,206.6948976900177,173.78659984173038,127.921772718727,193.8351364747304,153.24309080654257,12631.45266985718,27622.706127293965,23224.84120284885,17095.465706130675,25904.12763848297,20479.40665538635,356
PLT-005,뚝섬4주차장,2024,1,0,0.9,-1.4,4.2,4,86.16107698684854,188.41871726268982,158.4202057504616,116.61079492043956,176.69602967064898,139.69317540891143,8309.86775068772,18172.180257753324,15278.951991558954,11246.61294843528,17041.57712488677,13472.809926677945,136
PLT-005,뚝섬3주차장,2024,1,0,0.9,-1.4,4.2,4,56.31312883897954,123.14664430794738,103.54022685307305,76.21444564084156,115.48493394178674,91.30062041737168,5996.253796585898,13112.724309454723,11025.021893959376,8115.357261276041,12296.901057956897,9721.74168076706,112
PLT-005,뚝섬3주차장,2024,1,0,1.7,-2.4,4.5,3,43.754194018964256,96.11198126607547,83.13382471496027,61.47508880754457,91.59739978722251,69.92751140523286,4399.55288110868,9664.21056470498,8359.236554186342,6181.416665164,9210.262311340317,7031.32102349568,112
PLT-005,뚝섬4주차장,2024,1,0,1.7,-2.4,4.5,3,82.4070021881838,181.01808130830358,156.5749165035126,115.78267847160862,172.51528211046394,131.70203941792738,8179.091174325309,17966.475565280816,15540.433260393875,11491.706511351134,17122.552500135236,13071.74098851362,136
PLT-005,뚝섬1주차장,2024,1,0,1.7,-2.4,4.5,3,29.038657913931434,63.78732388959269,55.17401819647588,40.799610509043035,60.79109941035396,46.40929008060298,2128.6513493800144,4675.869438366156,4044.4792122538297,2990.7768541392425,4456.23403718196,3401.9891086787957,67
PLT-005,뚝섬2주차장,2024,1,0,1.7,-2.4,4.5,3,82.79941648431802,181.88007217167646,157.32051134400552,116.33402455956866,173.3367834538471,132.32919198658416,11834.037928519328,25995.05846673577,22484.903604744904,16626.943974610957,24774.016012406006,18913.040012983027,356
PLT-005,뚝섬4주차장,2024,1,0,-1.0,-4.1,3.3,2,74.91188163854657,160.23794924540616,134.85016911604723,96.65444546287809,157.42943190108306,115.91612263603884,7142.746681962932,15278.471922780225,12857.781395256838,9215.870760769936,15010.683589292728,11052.445649937335,136
PLT-005,뚝섬1주차장,2024,1,0,-1.0,-4.1,3.3,2,28.54750084063532,61.06365092865477,51.38884823070989,36.833180568285975,59.99337810284517,44.173441328868854,1925.2353581106472,4118.115295606938,3465.6493462824137,2484.0192483959668,4045.936399857835,2979.044351746198,67
PLT-005,뚝섬3주차장,2024,1,0,-1.0,-4.1,3.3,2,44.947128983127946,96.14276954724369,80.91010146962834,57.99266727772685,94.45765914064984,69.54967358162331,4971.111972624957,10633.303696817451,8948.584330557587,6413.936755270394,10446.932003965656,7692.13124076395,112
PLT-005,뚝섬2주차장,2024,1,0,-1.0,-4.1,3.3,2,75.31681072848467,161.10410032240836,135.57908894910693,97.1769019248396,158.2804018032511,116.54269627190932,10812.619024071839,23128.399133651124,19463.981842277033,13950.893675527039,22723.023812641462,16731.082511831497,356
PLT-005,뚝섬1주차장,2024,1,0,-0.6,-1.9,0.4,1,26.414050889439313,47.626773249268176,36.9591758612925,33.89442518464287,46.49279731271936,30.612777502637748,2200.2190497635665,3967.181490655257,3078.599459581175,2823.314011326198,3872.7243599405697,2549.9616287332306,67
PLT-005,뚝섬4주차장,2024,1,0,-0.6,-1.9,0.4,1,68.05782481423103,122.71402837198828,95.22814681378067,87.33158200727803,119.79225253547511,78.87616545724681,5911.750146363431,10659.386737221344,8271.863116415221,7585.938782541287,10405.590663422407,6851.470554036302,136
PLT-005,뚝섬2주차장,2024,1,0,-0.6,-1.9,0.4,1,78.05233055618103,140.7349696014411,109.21269984237783,100.15649964471046,137.38412178893648,90.45937856635298,11767.816617878854,21218.37108759288,16465.81229452826,15100.424452531164,20713.169483861242,13638.406063607585,356
PLT-005,뚝섬3주차장,2024,1,0,-0.6,-1.9,0.4,1,38.31227201080837,69.0802747129025,53.60745327628912,49.16218427682435,67.43549880493529,44.40231691824034,4227.2,7621.999999999999,5914.799999999999,5424.329450270234,7440.522986154475,4899.147563575288,112
PLT-005,뚝섬3주차장,2024,1,0,-4.7,-10.3,0.0,0,39.33240269338151,84.5272212185909,66.1403760880276,55.411894038795694,79.47267633604028,55.11542962516401,3725.3995730004926,8006.062489735588,6264.537937263919,5248.38129011667,7527.317280754636,5220.301429128692,112
PLT-005,뚝섬4주차장,2024,1,0,-4.7,-10.3,0.0,0,72.04040072261455,154.81827886352437,121.14132041386107,101.4912585552679,145.5604808681159,100.94826057661618,7854.266792576777,16879.19631712925,13207.536890293974,11065.171956452354,15869.856909819495,11005.971133728146,136
PLT-005,뚝섬1주차장,2024,1,0,-4.7,-10.3,0.0,0,31.258909508950566,67.17689686319592,52.56419362785351,44.03787368346394,63.15986382495833,43.802262491577714,3263.7613729676464,7013.979840696337,5488.258786336016,4598.020639029752,6594.559026915847,4573.420334054399,67
PLT-005,뚝섬2주차장,2024,1,0,-4.7,-10.3,0.0,0,85.28921005091148,183.2906060108392,143.42018393824932,120.15631759991487,172.33022447604523,119.51345792403986,12436.905731647234,26727.507349318443,20913.586919034326,17521.240895067196,25129.260257455935,17427.498847476858,356
PLT-005,뚝섬4주차장,2024,1,1,-4.4,-8.3,-0.9,6,89.32077329031199,257.93552268190643,162.74370402778158,115.57143824944109,248.47571302757265,145.95284872298626,7271.761778458342,20998.986081868148,13249.252139673512,9408.87473748391,20228.846284127092,11882.278978388998,136
PLT-005,뚝섬3주차장,2024,1,1,-4.4,-8.3,-0.9,6,81.26438981706816,234.67075004785215,148.0648601350797,105.14734774066797,226.06417812704652,132.78847413228553,8753.78605999289,25278.692734680488,15949.521205326626,11326.454169771694,24351.594291263013,14303.951538965292,112
PLT-005,뚝섬2주차장,2024,1,1,-4.4,-8.3,-0.9,6,95.27549150966613,275.13122419403356,173.59328429630034,123.27620079940382,265.0407605627442,155.683038637852,9794.460638210605,28283.89445188811,17845.64490990129,12672.9747307093,27246.57995167446,16004.44531761624,356
PLT-005,뚝섬1주차장,2024,1,1,-4.4,-8.3,-0.9,6,28.547619698668345,82.43821607284461,52.014164228487054,36.937538107174305,79.41478671273401,46.64767518009168,2230.91766700391,6442.318995925734,4064.7633370703566,2886.5666282772168,6206.046338323962,3645.387033398821,67
PLT-005,뚝섬4주차장,2024,1,1,0.7,-2.7,5.2,5,146.26510630163747,334.6345814837627,219.10031221459977,182.28037104089287,313.7255267922134,203.99410216689375,12202.897818745614,27918.563133190324,18279.53904806406,15207.651355941693,26174.12070027436,17019.227943783946,136
PLT-005,뚝섬2주차장,2024,1,1,0.7,-2.7,5.2,5,141.66820296072885,324.11749463713016,212.2143024021409,176.55155937960768,303.8655816644581,197.58285895593426,14293.653038251592,32701.925450799652,21411.421510948752,17813.21905970623,30658.603016107056,19935.177924186715,356
PLT-005,뚝섬3주차장,2024,1,1,0.7,-2.7,5.2,5,113.2509823078393,259.1027759488563,169.6462417433044,141.13708729166277,242.9131936019709,157.9497191063663,12349.78977550283,28254.631862880444,18499.57836161672,15390.71292857276,26489.19076503854,17224.0963063887,112
PLT-005,뚝섬1주차장,2024,1,1,0.7,-2.7,5.2,5,39.28262854958263,89.87328759849628,58.84408385192108,48.95529965098266,84.25771290990873,54.786987439108614,2211.5284072807585,5059.674872034492,3312.7967206847484,2756.0792101383004,4743.529965098266,3084.3908247634336,67
PLT-005,뚝섬2주차장,2024,1,0,5.0,1.4,9.1,4,93.18006362672318,198.67432758122044,160.1456087920563,122.27222398533091,184.01001445749145,145.71776155717762,12117.943584305403,25837.332574954205,20826.723840740382,15901.340421030358,23930.258119115624,18950.401459854013,356
PLT-005,뚝섬4주차장,2024,1,0,5.0,1.4,9.1,4,96.06617179215266,204.82795719656798,165.10587101127928,126.05941676363761,189.70943968405092,150.23114355231144,8232.005090137854,17551.90984286127,14148.085067000866,10802.155858810253,16256.389153355196,12873.45498783455,136
PLT-005,뚝섬1주차장,2024,1,0,5.0,1.4,9.1,4,35.87020148462353,76.48082521931937,61.648973296057065,47.06939595895482,70.83571353009627,56.09489051094891,2844.465747613997,6064.841530897522,4888.692721488479,3732.5489967911412,5617.190662576255,4448.260340632603,67
PLT-005,뚝섬3주차장,2024,1,0,5.0,1.4,9.1,4,53.1868504772004,113.40260291140459,91.41054661139496,69.79255262879508,105.03226488945309,83.17518248175182,6041.86129374337,12882.184054757541,10383.954651499083,7928.217567615217,11931.339610000354,9448.442822384428,112
PLT-005,뚝섬2주차장,2024,1,0,1.4,-3.3,4.7,3,84.86332061442128,170.4855493591625,148.65113002641618,111.16085316360645,168.3808842722543,124.45826256413923,12635.602289404167,25384.201115350745,22133.19659524508,16551.135644431728,25070.830028784436,18531.03432678383,356
PLT-005,뚝섬4주차장,2024,1,0,1.4,-3.3,4.7,3,72.89003032971334,146.4318951178945,127.6780745523921,95.4772674449788,144.62417535265405,106.89855720236712,7958.457000293513,15988.08417963017,13940.45882007631,10424.631791607815,15790.709312927966,11671.658895464216,136
PLT-005,뚝섬3주차장,2024,1,0,1.4,-3.3,4.7,3,48.943449760297426,98.32458663535856,85.73196360434399,64.11009600772351,97.11075751345358,71.77914647882287,5207.751100675081,10462.073613149396,9122.17528617552,6821.534335723097,10332.91802692507,7637.547637351831,112
PLT-005,뚝섬1주차장,2024,1,0,1.4,-3.3,4.7,3,31.298600919675177,62.8770961745426,54.824302905782204,40.997443369745945,62.10087068456903,45.90168594568501,1871.1942080031308,3759.1219645827214,3277.683827414147,2451.0417821321935,3712.7151413298047,2744.2430765380004,67
PLT-005,뚝섬2주차장,2024,1,0,1.8,-1.1,4.0,2,78.53784477857717,167.26843229891594,140.1937229225069,107.47096411505669,158.66035791248945,119.86867797245385,9772.671561035855,20813.65303561977,17444.675403344376,13372.896055467067,19742.527592991657,14915.576351541273,356
PLT-005,뚝섬3주차장,2024,1,0,1.8,-1.1,4.0,2,35.403069926094375,75.40079590676521,63.196134167140414,48.445460507823476,71.52047221961959,54.03406727255692,3944.39030797279,8400.688674991668,7040.921017035541,5397.49251381992,7968.367094537617,6020.140391642462,112
PLT-005,뚝섬1주차장,2024,1,0,1.8,-1.1,4.0,2,29.50255827174531,62.83399658897101,52.66344513928368,40.3712170898529,59.60039351634966,45.02838939379743,1787.6515653486504,3807.306855384133,3191.0415792672165,2446.217333458259,3611.3728098941247,2728.4098566476155,67
PLT-005,뚝섬4주차장,2024,1,0,1.8,-1.1,4.0,2,73.45119680069004,156.4349846111623,131.11381858814764,100.5104094443924,148.38442799587742,112.10516255973016,7136.160181137402,15198.460430103312,12738.379388759286,9765.10135856835,14416.30759861332,10891.591042818327,136
PLT-005,뚝섬1주차장,2024,1,0,2.9,2.2,4.3,1,29.645813973135073,62.302694939596186,50.05149108726873,40.38269582085617,60.00440702864568,41.61289715049814,1861.0055334966623,3911.0297372645095,3141.964729238827,2535.009510895154,3766.7555229108984,2612.2349661939465,67
PLT-005,뚝섬3주차장,2024,1,0,2.9,2.2,4.3,1,61.37936132465994,128.99290360733295,103.62773506800708,83.6092434600825,124.23447652409739,86.1562800158201,7820.440462110329,16435.187674241784,13203.371863647882,10652.784526432755,15828.909034408722,10977.306439158521,112
PLT-005,뚝섬2주차장,2024,1,0,2.9,2.2,4.3,1,93.53045535186277,196.5606150206978,157.90892962743936,127.40456146298284,189.30967851291032,131.28576002410682,12829.7479302188,26962.588113542282,21660.66395623891,17476.3225794301,25967.96355726312,18008.713863306777,356
PLT-005,뚝섬4주차장,2024,1,0,2.9,2.2,4.3,1,81.42160175720196,171.11303539748246,137.46536284531552,110.91022091643596,164.80083620543533,114.2889428781287,6878.037615105176,14454.663977359129,11612.298407535693,9369.069815620469,13921.444996892478,9654.485187487051,136
PLT-005,뚝섬2주차장,2024,1,1,3.3,-0.3,7.3,0,181.7971365481871,494.8313626326662,348.3715008191466,177.09462350256703,527.5563320022818,320.34904449515113,17672.987392264396,48103.88435786025,33866.12824987534,17215.843482601256,51285.1664289789,31141.99008841985,356
PLT-005,뚝섬1주차장,2024,1,1,3.3,-0.3,7.3,0,44.69549113184697,121.65610086188475,85.64840800626824,43.53936109526526,129.70165430690247,78.75898459783228,2609.0106132915435,7101.433506660019,4999.555880048436,2541.523816314889,7571.076725613235,4597.399458071876,67
PLT-005,뚝섬3주차장,2024,1,1,3.3,-0.3,7.3,0,127.34667711375447,346.62333499537004,244.0299878908754,124.05262407301768,369.5467769537935,224.4005989731888,12294.984685518904,33465.56574542347,23560.449569057622,11976.952581289219,35678.76340559042,21665.284013120363,112
PLT-005,뚝섬4주차장,2024,1,1,3.3,-0.3,7.3,0,153.95113612080624,419.03768074649196,295.0111831327017,149.968910439247,446.75014261266404,271.28094694808897,11101.68601752261,30217.540957333145,21273.773025144237,10814.520750142612,32215.93511123788,19562.54413861951,136
PLT-005,뚝섬3주차장,2023,12,1,2.1,0.6,4.3,6,123.27878075924323,355.4277235068629,255.29349573389388,141.25816969784796,371.6891046542521,221.05272564789988,11846.519784839866,34154.95783356004,24532.522381600098,13574.255778566767,35717.60123662536,21242.142984807862,112
PLT-005,뚝섬2주차장,2023,12,1,2.1,0.6,4.3,6,168.4586064053419,485.68665759861506,348.854735996043,193.027171944062,507.90759123734995,302.065236818588,10985.58377643131,31672.774576480773,22749.641647087916,12587.757988551552,33121.854165157114,19698.387846291327,356
PLT-005,뚝섬1주차장,2023,12,1,2.1,0.6,4.3,6,61.63939037962162,177.71386175343144,127.64674786694694,70.62908484892398,185.84455232712605,110.52636282394994,1540.9847594905405,4442.846543835786,3191.1686966736734,1765.7271212230994,4646.113808178151,2763.1590705987487,67
PLT-005,뚝섬4주차장,2023,12,1,2.1,0.6,4.3,6,139.90630023494498,403.36688512427355,289.72681464078147,160.31070212303453,421.8215588242398,250.86773905272563,9964.250989241993,28728.147891678003,20634.60111908,11417.470618071151,30042.50614689757,17867.023235031276,136
PLT-005,뚝섬1주차장,2023,12,1,0.6,-0.9,2.1,5,30.5985471755221,57.46407836447184,34.937374460006055,33.978466664983706,57.26627622245222,31.755257112564053,1810.7871942327265,3400.658751341386,2067.554054425887,2010.8069825562309,3388.9530457173146,1879.2399717264532,67
PLT-005,뚝섬3주차장,2023,12,1,0.6,-0.9,2.1,5,115.4286657678232,216.77505984646285,131.7962743857139,128.17893115896294,216.02887940827503,119.79218943276196,13769.594997661168,25859.302451641306,15722.102550697522,15290.586246939132,25770.289879584983,14290.123873475877,112
PLT-005,뚝섬4주차장,2023,12,1,0.6,-0.9,2.1,5,109.20944886222928,205.09536912197672,124.69518201579397,121.27273874738087,204.38939237119126,113.3378688814278,8051.1494373056685,15120.060424290785,9192.790138403545,8940.480448337665,15068.014338727184,8355.505212935146,136
PLT-005,뚝섬2주차장,2023,12,1,0.6,-0.9,2.1,5,108.46314283355801,203.69380623503838,123.84305093140358,120.44399565799102,202.9926539267412,112.56335041526769,9223.098670995787,17320.981344412954,10530.919984591255,10241.883346376188,17261.35927599525,9571.757377628555,356
PLT-005,뚝섬2주차장,2023,12,0,1.3,-1.5,4.6,4,103.85593137158672,217.63962230816043,169.5044463202528,132.3725140461964,204.24689200035672,154.3805939534469,12501.631298953691,26198.31412810899,20404.054572937315,15934.307678587355,24586.167626861676,18583.524694550968,356
PLT-005,뚝섬3주차장,2023,12,0,1.3,-1.5,4.6,4,103.85593137158672,217.63962230816043,169.5044463202528,132.3725140461964,204.24689200035672,154.3805939534469,13647.430851377081,28599.442099683947,22274.127048938964,17394.71889770802,26839.539142067242,20286.74196022474,112
PLT-005,뚝섬4주차장,2023,12,0,1.3,-1.5,4.6,4,112.31669971143086,235.36993777114702,183.3133625174221,143.15642557745474,220.8861500044591,166.95742441808613,11075.357276064466,23209.426198936024,18076.216524999505,14116.409792205475,21781.204708820118,16463.385498974403,136
PLT-005,뚝섬1주차장,2023,12,0,1.3,-1.5,4.6,4,39.977130405763525,83.77574056261165,65.24712903162481,50.95398198519575,78.62049406938374,59.42552394542049,3179.133703696433,6662.166035217212,5188.700261086354,4052.054757870329,6252.201195041469,4725.744047088201,67
PLT-005,뚝섬3주차장,2023,12,0,1.2,-1.7,4.4,3,56.75530774179712,119.0381728500965,99.20651940810636,75.48632191547067,111.34257180320802,88.17110628132127,4633.916089914803,9719.14216364806,8099.9417464371345,6163.252312611138,9090.817326172471,7198.930361216388,112
PLT-005,뚝섬2주차장,2023,12,0,1.2,-1.7,4.4,3,96.38083169243365,202.14846080361843,168.4707075039479,128.189499398272,189.07993102581145,149.7305695759165,12118.806074903006,25417.89639911879,21183.2975259782,16118.388446823412,23774.675695579546,18826.935857597036,356
PLT-005,뚝섬4주차장,2023,12,0,1.2,-1.7,4.4,3,91.42764119860408,191.7596748094282,159.8126839919677,121.60160221292185,179.362761122986,142.0356366640921,8559.113173337491,17951.822197960737,14961.06462870177,11383.88633628509,16791.26959208234,13296.844071632568,136
PLT-005,뚝섬1주차장,2023,12,0,1.2,-1.7,4.4,3,28.687228276762905,60.16838554968514,50.14438617355194,38.154904531819724,56.278609020530595,44.566486447649666,1688.6251925213965,3541.7102918526894,2951.6645156259133,2245.923948772295,3312.745172704902,2623.3308785228023,67
PLT-005,뚝섬4주차장,2023,12,0,1.5,-2.8,6.8,2,97.12479401953298,199.26146457135968,164.61374140910735,125.98131688413267,191.24608027873572,143.77260283713156,9211.896949479524,18899.15027531048,15612.952775209998,11948.822341522378,18138.92324101397,13636.254417463644,136
PLT-005,뚝섬2주차장,2023,12,0,1.5,-2.8,6.8,2,91.43635705960372,187.59105341425186,154.97258952614445,118.60280157855439,180.0451167916948,135.35208162975076,11526.45874361963,23647.710903902578,19535.830352477795,14951.058235858782,22696.470828741065,17062.470935400146,356
PLT-005,뚝섬1주차장,2023,12,0,1.5,-2.8,6.8,2,37.08018166472409,76.07379124633255,62.84602708894337,48.09698865858427,73.013687915526,54.88932342588971,2491.956754149753,5112.5045617137575,4223.53868413649,3232.3362605325838,4906.8517083229635,3688.8120311444513,67
PLT-005,뚝섬3주차장,2023,12,0,1.5,-2.8,6.8,2,84.6945058478357,173.75945500582776,143.54603914633657,109.8578945497209,166.76990080705372,125.37220464322534,10826.991680398698,22212.682569028577,18350.325750572727,14043.774131617305,21319.167170334553,16027.058698048137,112
PLT-005,뚝섬3주차장,2023,12,0,1.9,-2.6,7.2,1,89.27312748763718,182.44600570900172,147.28086680336108,116.37718605235752,174.8704707867993,127.75234316084318,12244.267518996501,25023.405861777832,20200.326619225667,15961.728229252702,23984.382375121197,17521.8893956261,112
PLT-005,뚝섬4주차장,2023,12,0,1.9,-2.6,7.2,1,96.94337233144373,198.1215575121618,159.9350701563945,126.37618055804933,189.8951413078608,138.72867813408985,9497.467615486672,19409.816588268404,15668.715796244924,12380.97719682551,18603.8809207455,13591.141882428989,136
PLT-005,뚝섬1주차장,2023,12,0,1.9,-2.6,7.2,1,32.598540586177776,66.62109516343023,53.78036425039199,42.49572664919022,63.85484971451144,46.64942363629835,2767.25388975998,5655.390744984521,4565.355365255497,3607.415017775703,5420.56724243186,3960.0177397924376,67
PLT-005,뚝섬2주차장,2023,12,0,1.9,-2.6,7.2,1,89.06006513086479,182.0105737144695,146.92936115466568,116.0994362049772,174.45311882788093,127.44744496714189,12550.225063321674,25648.686205926104,20705.08873075222,16360.577010090852,24583.699788127986,17959.723201781162,356
PLT-005,뚝섬3주차장,2023,12,1,-0.7,-2.7,2.1,0,146.07685373752213,430.25306313224047,308.67008313023734,173.1046485515383,437.27749083015186,274.6178606183097,15519.634093413013,45711.3494474677,32794.01645911928,18391.146418145072,46457.64528283054,29176.208299024373,112
PLT-005,뚝섬1주차장,2023,12,1,-0.7,-2.7,2.1,0,40.27429639768971,118.62344339465162,85.10226020765865,47.726027397260275,120.5601217656012,75.7138508371385,2667.016726204387,7855.399993322872,5635.58328047274,3160.480125757916,7983.649374953214,5013.870499288868,67
PLT-005,뚝섬4주차장,2023,12,1,-0.7,-2.7,2.1,0,198.40042733616,584.3663072146362,419.2332654492037,235.10936447338872,593.9068293534945,372.98380617311665,13898.098487630621,40935.2973658732,29367.604146496175,16469.587019986528,41603.61808518601,26127.794894827453,136
PLT-005,뚝섬2주차장,2023,12,1,-0.7,-2.7,2.1,0,191.30290788902613,563.4613561245951,404.2357359863786,226.6986301369863,572.6605783866057,359.64079147640786,19985.129235802757,58863.96681467632,42229.90394952091,23682.867505052775,59824.99583302142,37571.13666192578,356
PLT-005,뚝섬2주차장,2023,12,1,-2.2,-5.6,3.0,6,190.5914550108288,584.2677129918713,432.14083199729976,234.13249225724175,603.3625660411733,369.504941701585,19985.258909234093,61265.818636964534,45313.92245380136,24550.93527965021,63268.0887912188,38745.97592913099,356
PLT-005,뚝섬4주차장,2023,12,1,-2.2,-5.6,3.0,6,182.53829493994874,559.5803448372852,413.881360222766,224.23957004918927,577.8683731098561,353.89205684095464,13168.179956684382,40367.719461086264,29857.100582229345,16176.479641100383,41687.00453179085,25529.515827108764,136
PLT-005,뚝섬3주차장,2023,12,1,-2.2,-5.6,3.0,6,136.5879110061035,418.71712654347033,309.6949624504261,167.79171980324284,432.4015075605757,264.80677263618145,14657.382949399482,44932.94630551571,33233.6707450848,18005.89433412279,46401.4306795409,28416.674986336307,112
PLT-005,뚝섬1주차장,2023,12,1,-2.2,-5.6,3.0,6,57.79326639102183,177.16817146232387,131.03856214665427,70.9962652577883,182.95832574239387,112.04540899981781,2644.59460523725,8107.13807554918,5996.267319213568,3248.7580615777006,8372.0930041902,5127.1489342321,67
PLT-005,뚝섬4주차장,2023,12,1,-6.8,-12.7,-0.9,5,117.68532931626072,287.7365260691271,207.57814461461209,144.82849536399516,273.8550628844212,194.31644175158357,9699.536530253574,23715.02855887522,17108.4349108712,11936.655907463504,22570.928779950427,16015.415312586063,136
PLT-005,뚝섬1주차장,2023,12,1,-6.8,-12.7,-0.9,5,36.668675202945835,89.65363210310485,64.67769269394928,45.12600752777011,85.32841274212798,60.54557973010189,2418.9806678383115,5914.323374340948,4266.695957820738,2976.8989259157247,5628.994767281741,3994.1063068025333,67
PLT-005,뚝섬3주차장,2023,12,1,-6.8,-12.7,-0.9,5,96.18327893547573,235.164762741652,169.6519583228722,118.36717157807762,223.81955384191684,158.8132745800055,11099.857561302197,27138.764645577034,19578.377793120762,13659.949619021385,25829.491306343523,18327.559074635086,112
PLT-005,뚝섬2주차장,2023,12,1,-6.8,-12.7,-0.9,5,90.23181856222274,220.6136496777973,159.1545317599799,111.04305517304687,209.97043973193794,148.98650509501513,10398.737132814456,25424.54964850615,18341.713218679386,12797.121454144859,24197.97631506472,17169.902230790412,356
PLT-005,뚝섬4주차장,2023,12,0,-11.6,-14.7,-8.0,4,77.5933525206573,172.3101847553616,155.09646272398106,113.14281242935887,157.24217079065883,134.61501677998226,7486.513192832605,16625.167356791382,14964.31945037601,10916.465527134882,15171.345841520455,12988.18863134466,136
PLT-005,뚝섬1주차장,2023,12,0,-11.6,-14.7,-8.0,4,20.499972147432917,45.52392535512023,40.976102497446846,29.892051678867652,41.5429932706185,35.56495505051383,1504.1615077522974,3340.2648407761576,3006.573651471544,2193.294371315794,3048.168599697438,2609.5370289867674,67
PLT-005,뚝섬3주차장,2023,12,0,-11.6,-14.7,-8.0,4,44.640126264970746,99.1315383901216,89.22833534490762,65.09203776800152,90.46277973882347,77.44518249317498,5954.379760467922,13222.785758054031,11901.834481478043,8682.383870350726,12066.492409883667,10330.123719765603,112
PLT-005,뚝섬2주차장,2023,12,0,-11.6,-14.7,-8.0,4,67.82233775879675,150.6118651935753,135.56579704762788,98.89519901232849,137.44130483924252,117.66349614842895,9510.454368210934,21119.697706805306,19009.84792498375,13867.677059242898,19272.84285937853,16499.480081378566,356
PLT-005,뚝섬3주차장,2023,12,0,-11.7,-14.4,-8.0,3,40.17709391784003,87.09863550587893,82.72427057628103,57.9161560089395,84.34972244250594,67.73412154855454,5144.198577442299,11151.943388009871,10591.85803454783,7415.474298896978,10799.977795400475,8672.547905702544,112
PLT-005,뚝섬2주차장,2023,12,0,-11.7,-14.4,-8.0,3,63.51807228915663,137.6987951807229,130.78313253012047,91.56268473794245,133.35289452815223,107.08442073390526,9327.590651763681,20220.985121207723,19205.424227028594,13445.92509552303,19582.792228390164,15725.2826760868,356
PLT-005,뚝섬4주차장,2023,12,0,-11.7,-14.4,-8.0,3,61.604877340688056,133.55124110901437,126.84388155029757,88.80477254704057,129.33624107850912,103.85898637445028,7235.129336623603,15684.805232980112,14897.065430396284,10429.596532333644,15189.778350515462,12197.62511715089,136
PLT-005,뚝섬1주차장,2023,12,0,-11.7,-14.4,-8.0,3,20.66250544346059,44.79358397445203,42.543910582087385,29.785451661740318,43.37985725614591,34.83469108211376,1664.2882856728118,3607.9572869792423,3426.7544273479457,2399.1078148655465,3494.0868358445673,2805.8053492898853,67
PLT-005,뚝섬1주차장,2023,12,0,-7.4,-11.9,-2.1,2,23.874467835800488,53.56801937272976,46.55751279146975,33.47624100037892,52.759909056460785,37.76384994316028,2376.664765847752,5332.609928524001,4634.725305628247,3332.505797650624,5252.163849943161,3759.3303524062135,67
PLT-005,뚝섬2주차장,2023,12,0,-7.4,-11.9,-2.1,2,57.56827324922859,129.16804671327577,112.2636800374956,80.7209359605911,127.21945812807883,91.05960591133002,8994.5132211069,20181.319298519702,17540.167480373395,12611.903827207272,19876.870253884048,14227.225918908674,356
PLT-005,뚝섬4주차장,2023,12,0,-7.4,-11.9,-2.1,2,57.56827324922859,129.16804671327577,112.2636800374956,80.7209359605911,127.21945812807883,91.05960591133002,7163.495566925749,16072.997812756317,13969.506620317932,10044.492118226599,15830.525615763549,11330.98226600985,136
PLT-005,뚝섬3주차장,2023,12,0,-7.4,-11.9,-2.1,2,29.072940671015107,65.23202359098543,56.695035737999454,40.765422508525944,64.24795377036757,45.98662372110647,3494.1438893879617,7839.938835292739,6813.917275319299,4899.409852216748,7721.667980295567,5526.9221674876835,112
PLT-005,뚝섬1주차장,2023,12,0,-3.7,-8.2,0.2,1,28.02303473491773,57.970749542961606,47.00621572212065,36.27101179391682,55.254500310366225,41.47448789571694,2616.045107283748,5411.765611469258,4388.189281246992,3386.0216724306106,5158.194555289527,3871.7837722798613,67
PLT-005,뚝섬2주차장,2023,12,0,-3.7,-8.2,0.2,1,76.06252285191955,157.3491773308958,127.58829981718463,98.44988915491707,149.9765008424226,112.57361000266027,10513.905513326275,21749.92783604349,17636.166650630228,13608.447282078565,20730.823800656202,15560.728917265229,356
PLT-005,뚝섬4주차장,2023,12,0,-3.7,-8.2,0.2,1,58.9958625998268,122.04368324834023,98.96045415183295,76.36002482929857,116.32526381129732,87.31471135940409,6463.207447320311,13370.321370152988,10841.471182526699,8365.513434424049,12743.848097898375,9565.638467677572,136
PLT-005,뚝섬3주차장,2023,12,0,-3.7,-8.2,0.2,1,31.39422688347926,64.94467430000962,52.66109881651111,40.63444178416245,61.90165824244036,46.463899973397176,3378.1452323679396,6988.308476859424,5666.546290772635,4372.429564600514,6660.867695309035,4999.702740090449,112
PLT-005,뚝섬4주차장,2023,12,0,-7.7,-12.2,-3.6,0,63.39328125,134.87296875,113.73374999999999,90.22572749524068,127.84900734294261,93.92526516181667,6251.5528125,13300.5496875,11215.8975,8897.644819146042,12607.879031819419,9262.476149034537,136
PLT-005,뚝섬3주차장,2023,12,0,-7.7,-12.2,-3.6,0,30.071171875,63.978203125,53.950624999999995,42.79938355543468,60.64632399601124,44.554292448554065,3289.74556640625,6999.1289648437505,5902.1254687499995,4682.194723959749,6634.625890671743,4874.179385368506,112
